eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventSensorDetectionMthd,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianLateralAccel,memsP75LateralAccel,memsP95LateralAccel,memsMedianHorizontalNorm,memsP75HorizontalNorm,memsP95HorizontalNorm,gpsMedianLateralAccel,gpsP75LateralAccel,gpsP95LateralAccel,bearing_angular_change_per_second,gyro_angular_change_per_second,bearingAngleChange,gyroAngleChange,mems_radius,gps_radius
5,5.1236553,5.2527504,0.006457949,2,4.8197684,6.344878,2.9990072,0.59432524,1.1263126,1.5309231,0.92546964,1.2032884,1.5788842,0.48156828,0.63245416,0.7928697,13.015729,13.196746,70.03531,69.79728,11.83166,10.651081
5,9.908352,6.5202503,0.01237288,1,4.380561,6.4944506,13.785519,0.09974629,0.47040612,0.6773366,1.0072017,1.4666392,2.0970721,1.1359116,1.6606804,2.0889618,11.820488,12.95083,78.87537,84.91178,2.4425104,19.581867
5,12.634729,4.89025,0.010941969,1,5.9400826,11.067533,14.52281,0.13770843,0.39786452,0.7363855,1.8862389,2.1126215,2.4230163,2.1020794,2.4015694,2.4015694,13.136198,16.984863,73.73041,83.670975,1.5113988,16.606041
5,10.046268,5.3975,0.013044719,1,1.8040996,6.3040366,13.68394,0.38690126,0.5955326,0.7166052,1.4048996,1.8118799,2.330202,1.2082653,1.6677806,1.8786132,14.015633,14.432813,79.66915,78.42393,5.703575,20.550442
5,18.769392,4.9630003,0.025273003,0,5.1136074,20.578262,18.937649,0.40917277,0.72592235,1.4003994,1.3046476,1.5418248,1.9222851,1.5092418,1.6809311,1.7720075,10.969078,9.607183,61.2974,48.02849,15.470198,47.55702
5,38.36677,11.06725,0.10666184,2,4.2293787,38.5126,38.815536,0.7606984,0.94946766,1.4143008,0.79862875,0.9882436,1.4212414,1.9153496,2.1291597,2.5470436,6.0314393,6.5238557,72.019196,72.437096,62.35854,151.6278
5,5.480502,0.95250005,0.000263336,0,16.836735,5.3462863,5.614719,0.06756115,0.15494967,0.51542664,0.3369636,0.6011406,0.83357334,0.69415987,0.69415987,0.69415987,16.377953,0.8494656,32.5,0.8428293,225.00226,8.660527
4,6.531864,3.969,0.002981866,0,26.530613,5.1225924,1.4987496,0.13519764,0.37349606,0.68332005,0.7974142,1.1184895,1.7197697,0.38570738,1.09595,2.042312,7.0546737,0.72494525,79.1,2.906081,48.58974,13.341373
4,7.4266405,1.945,0.003927249,0,28.061224,6.822666,6.6213417,0.007032394,0.43596935,1.2217159,0.4343779,0.85590184,3.0047576,2.5604162,6.949016,6.949016,64.93573,2.847233,174.4,5.6508856,8.851938,3.6330028
4,9.178908,1.945,0.005634253,0,5.102041,8.858281,8.970128,0.2803086,0.4936545,0.62825346,1.7654157,2.1946583,2.996949,1.2107545,1.6285229,1.6285229,19.948587,19.208511,53.5,38.123013,2.3473725,13.280341
5,12.577194,2.9765,0.009518174,0,5.357143,16.3744,10.200446,0.77186817,1.5855975,1.8188825,1.6711087,2.2577934,2.7070847,1.2548231,1.9099324,1.9099324,16.663868,16.342432,55.40001,49.291832,7.0738244,25.28904
4,15.198763,8.6125,0.034591366,2,4.591837,14.786172,20.937756,2.2183127,2.4249618,2.8595972,2.3333213,2.5932796,3.1630824,2.1890028,2.59335,2.793848,18.833092,18.840862,164.2,163.01471,18.678364,17.18827
5,15.194414,4.406,0.013233505,2,6.122449,8.679327,22.32466,0.07445031,0.35285366,0.88103515,2.959698,3.0792866,3.2739472,1.1730131,1.3222435,1.3222435,6.3549695,8.487563,34.300007,37.73311,6.4317603,39.917587
5,29.993635,5.4740005,0.04105954,2,6.632653,30.176321,33.240925,1.7134776,2.027528,2.453145,2.05149,2.210245,2.5211582,1.8488561,1.9744728,2.177868,7.6909018,8.387648,47.601486,46.2467,83.22872,96.483505
5,27.9104,12.236251,0.08699865,2,3.4626718,29.520313,23.997429,1.1503826,1.4110913,1.7843236,1.1913438,1.4550309,1.7962716,1.5017278,1.6797993,1.7346652,6.1455994,6.7055273,79.69347,82.29327,80.352264,104.386505
4,30.052631,10.064125,0.07525773,2,4.061654,33.186527,27.67467,0.86486423,1.0878289,1.3843224,0.9451883,1.1464698,1.4302332,1.6525204,1.8340118,1.9323041,6.406864,7.2089205,68.75841,72.812454,47.043503,103.675064
5,20.423765,6.552625,0.033862792,2,4.0991716,20.549894,22.897844,2.6622314,2.984152,3.339552,2.8173733,3.1142673,3.4493403,2.5547268,2.6375585,3.1208625,14.000138,14.612945,92.88736,96.28217,32.43644,30.914722
4,13.543477,4.96,0.019807305,0,3.1718974,9.1287565,18.236706,0.38315058,0.5126622,0.6924231,1.5355552,2.0289617,2.4436612,1.9654248,2.417249,2.669695,19.274786,14.111151,103.02772,70.50219,4.8366814,18.339443
5,12.5318365,3.9464376,0.014826681,0,3.0768728,7.9554234,14.914359,0.3296113,0.52881384,1.2400804,2.442383,2.9778943,3.4377034,1.5914942,2.177777,2.9991324,18.649118,14.199579,80.770195,56.55186,5.315769,21.119629
4,18.132269,3.948625,0.020317364,0,3.437305,20.472336,18.155657,0.31734824,0.8796613,1.3055837,2.1493225,2.7723005,3.4264388,1.9797014,2.9277694,2.9375968,18.247488,14.430977,78.65458,57.50529,7.7013717,33.27302
5,10.420509,3.9848127,0.011813823,0,3.1363857,6.6577644,14.310707,0.23808622,0.6879368,1.0528421,1.4812387,2.0691779,2.6506312,1.0246768,2.2343323,2.6852326,19.655462,14.592241,83.905075,58.675957,7.3919663,16.433128
4,12.407048,4.9601254,0.017674183,0,3.2001932,11.370419,14.915069,0.639482,0.80727863,1.0606186,1.0247974,1.2207671,1.6361012,1.4215779,1.7069027,1.908954,15.475394,11.987437,83.52528,59.8932,12.025508,19.052628
5,10.297526,2.9371252,0.008508586,0,3.3111262,9.046181,12.997426,0.18484545,0.7022934,0.9918251,1.1991547,1.4549935,1.8406322,1.1963362,1.6401963,1.6401963,16.956306,12.777668,61.17246,37.992943,7.536091,16.33923
4,9.07662,1.9550626,0.005563272,0,3.2860086,9.393517,8.702602,0.113060474,0.30568314,0.47976065,0.93152505,1.4295348,1.9602091,1.1035577,1.4413142,1.4413142,14.497855,10.099729,43.405872,20.111261,5.9104533,15.978258
4,5.6236944,0.97756255,0.002052476,0,3.7552552,6.115922,5.131467,0.21864414,0.71246314,0.81266236,0.7605191,0.87622595,1.0020173,0.72796106,0.72796106,0.72796106,19.599726,9.916563,33.59359,10.053101,6.8952413,8.855465
4,5.29278,2.932625,0.005266576,0,4.3126163,4.0769687,6.6745653,0.14895296,0.22342992,0.3822534,0.9862189,1.2235096,1.374861,0.8473979,1.2692811,1.2692811,23.185678,18.185062,76.15414,53.98836,1.3594238,6.9756594
5,5.8604417,3.9824376,0.006292464,0,3.3866751,7.295185,6.5091653,0.25154555,0.80458665,1.177568,1.0060248,1.4695897,2.6213999,0.5539645,0.6510762,0.8788091,14.216385,10.466497,66.34859,42.0611,22.157206,10.718257
4,8.239445,3.9824376,0.010183902,0,3.2487109,6.9050426,8.337826,0.468395,1.1018946,1.3561325,0.9681065,1.4038697,1.5928143,1.0419326,1.1462948,1.2973212,14.697495,11.128581,66.9783,44.721775,10.146775,13.689851
5,10.841372,4.8151255,0.012070811,2,3.0635018,13.188742,11.31027,1.2083596,1.8041054,2.263067,1.8652233,2.4934807,3.2676032,1.3286811,1.8138784,2.1956854,15.666816,16.750507,78.58452,81.26222,16.93267,14.093078
4,11.216553,5.285813,0.016830618,2,3.449119,5.393548,16.562809,0.6818803,1.2153459,1.8490331,1.8139517,2.115356,2.9056768,1.4907973,1.9121757,2.4353633,16.434195,16.723019,89.41867,89.00018,8.034621,17.608215
5,13.247889,4.8876877,0.014142245,2,3.053589,15.206549,13.944844,1.4055781,2.0228887,2.840008,1.942271,2.6407757,3.412963,1.6851263,2.1370363,2.887344,16.338821,17.54039,81.92989,86.367004,17.91975,23.06019
5,20.59793,3.3308752,0.01148952,2,3.3781548,19.946863,21.44416,1.600462,1.9330162,2.4165297,1.9599669,2.3892324,2.7755115,2.2299592,2.404024,2.404024,8.519497,12.30646,36.00052,41.43684,28.922226,38.224987
4,19.84241,5.7936254,0.02718109,2,2.7068431,21.38536,21.66121,2.3360662,2.6642265,3.1855195,2.5835743,2.970224,3.3596492,2.4006383,2.6090083,2.8528137,14.290145,15.321779,88.500145,89.33767,25.82564,32.21041
5,15.943895,3.7296877,0.012860749,2,2.2846265,15.571644,17.145685,2.1316917,2.6418009,3.5440907,2.8733964,3.271533,3.957498,2.3979015,2.6960893,2.6960893,16.599194,18.057623,66.53255,68.00317,16.54892,22.002686
5,26.987226,2.9330626,0.014781962,2,1.4895236,29.663849,24.862358,1.1707133,1.5930569,1.8577454,2.830741,3.2102613,3.5147524,1.8711396,2.7948053,2.7948053,8.005253,11.427265,26.100136,33.93067,23.613985,74.63385
5,26.76918,3.5848439,0.022861881,2,2.0468678,25.920372,28.028332,1.2339414,1.404834,1.6358236,1.6110189,1.7882558,2.0086339,1.6596534,1.8040943,1.8040943,6.8154125,7.7990766,29.83406,28.240881,67.83806,89.28086
4,15.298138,3.9108126,0.012866413,2,1.9915323,11.534518,18.869255,0.15990089,0.3558141,0.6759105,1.3610067,1.4530466,1.610913,1.0968502,1.2221961,1.2221961,7.039673,8.557149,33.879154,33.77527,8.54133,44.358116
5,9.937811,2.7883282,0.002748082,2,2.2301726,8.640511,11.235112,1.4413114,1.58724,1.7717053,1.6000072,1.6736993,1.841878,0.8970618,0.8970618,0.8970618,5.019113,10.661787,22.41068,30.114645,36.122845,23.428818
5,8.41704,4.092078,0.008813238,2,2.621154,6.814456,11.302348,1.0038409,1.315382,1.907805,1.5030763,2.1533527,3.0209155,1.1744082,1.5453702,1.8878866,19.494333,19.456263,79.36174,80.32112,7.2814345,14.126123
4,5.988451,4.454203,0.007241985,2,0.99160784,4.9604487,5.7077684,0.7565639,1.1542654,1.6825615,0.9092313,1.3196248,1.7354847,0.64050883,1.0980574,1.1148592,15.787686,16.462057,74.0763,73.921486,8.202018,10.164257
5,5.442087,6.0478754,0.00731165,2,1.4385724,6.2982345,6.09139,0.7077782,0.94101554,1.3674802,1.071576,1.2515373,1.5680145,0.63598466,0.8100288,0.8689854,13.679757,14.970754,90.124275,91.08341,8.986584,8.717312
4,11.883335,3.9836485,0.013517541,0,2.7147636,9.828931,11.258875,1.7240287,1.9950159,2.6988049,1.7956765,2.2328238,2.8903058,1.9140987,2.0414941,2.0623517,18.378113,13.653311,87.913414,54.88444,28.7678,17.123688
5,10.613488,3.9475002,0.011301342,0,4.1142063,8.462283,13.544481,0.09810567,0.9613166,1.2915261,1.4570464,1.8912337,2.5868669,1.7038807,1.8511034,2.7024934,21.144375,15.746101,92.398674,62.727997,9.553541,15.419123
4,15.790542,2.9698946,0.013179234,0,2.389659,12.629365,18.412952,1.3980064,1.4889338,1.7186451,2.2732499,2.4806051,2.853275,2.2747176,2.5064545,2.5064545,18.347723,13.636399,67.28405,40.992554,24.195179,23.737286
4,17.906704,7.5015,0.033851568,2,17.34694,18.410013,17.291546,1.480168,1.6875116,1.9843562,1.6152936,1.7935469,2.102467,0.92726845,1.4999828,1.9595854,7.705126,11.279392,64.304596,85.06004,32.449146,76.89422
5,15.725688,5.3580003,0.02208673,2,18.112244,18.186321,17.917889,2.1687367,2.4861472,2.8437603,2.4316697,2.653121,2.9404168,1.1717215,1.4709239,3.4897447,15.322876,16.917564,81.3,91.31576,17.1931,34.726376
4,8.131276,4.0090003,0.005687935,2,10.459184,4.608096,7.6727033,2.2168684,2.382081,2.6437633,2.3654323,2.4925513,2.75645,0.9522871,1.7535026,1.7535026,14.417561,22.739761,62.900005,92.066315,12.5660305,13.610355
5,17.139433,5.517,0.020109024,2,11.22449,16.821789,19.685072,2.3931801,2.7023368,3.2021737,2.583523,2.7399096,3.2215896,1.2487843,2.5812724,4.1016574,12.198659,15.6156845,72.1,86.77152,29.20151,37.902344
4,18.186321,5.3975,0.019975707,2,10.714286,13.287423,21.675947,1.9714899,2.3789606,3.038444,2.293889,2.5868576,3.105802,2.3467066,2.7213838,3.2839231,13.228345,14.806593,77.0,80.506226,26.085554,29.35445
5,13.953862,11.413626,0.03695932,2,2.6822758,17.422163,18.817385,0.87590516,1.702452,1.9987406,1.52398,1.8132489,2.0760822,1.7368577,2.504899,2.7540803,15.132825,15.835692,177.65369,181.31465,14.704293,21.725822
4,34.93324,11.626438,0.09681232,2,10.295741,34.842823,33.900787,0.7760254,1.1921079,1.5896089,0.95536137,1.4720697,1.8110636,2.0021207,2.5925426,2.7446349,6.877363,7.702995,85.44484,89.83739,54.097847,132.91579
4,15.985942,2.100883,0.008608988,1,3.3881214,14.804844,17.360233,0.0894087,0.32572955,0.5224618,1.8221743,2.1537433,2.49384,2.0601547,2.4234216,2.4234216,16.601648,16.551382,51.669643,35.372047,1.8488377,22.582687
4,11.058737,4.9615784,0.015095157,0,3.028327,7.4193463,13.206727,1.0468599,1.1644074,1.3091731,1.1760639,1.4172579,2.2710648,1.4333944,1.7102706,2.013126,17.035702,10.582618,92.38858,52.889748,28.250523,17.197498
5,11.501519,2.9697814,0.008909515,0,3.4504113,10.264793,13.461419,1.2705889,1.8209381,2.3653052,2.1768885,2.6826355,3.2332022,2.0078945,2.7705371,2.7705371,27.131332,17.201551,88.43685,51.707832,12.329907,15.064024
4,10.762323,3.9479065,0.012943084,0,4.317191,6.9670253,10.184277,1.4045868,1.917249,2.1535404,1.9799702,2.2733397,2.570778,0.81531215,1.8480126,2.0416226,14.796004,9.392092,66.366936,37.419277,51.134678,22.44612
4,10.6503315,5.071875,0.012230845,2,3.9191694,5.3264303,15.5667715,0.9759346,1.458505,1.9615747,1.7670977,2.023588,2.4131541,1.7148191,2.233424,2.4757414,14.601205,16.096947,75.99367,82.22486,11.264336,18.38464
5,14.936541,6.4976254,0.024789378,2,3.7439656,9.948067,18.887968,1.9743242,2.3215284,2.8567877,2.022719,2.3561144,2.8871007,1.6483644,1.8475748,1.9553673,12.482974,13.034918,83.28012,85.16917,38.056305,29.991709
4,12.095226,3.584875,0.006440599,1,2.5594616,10.343245,13.326852,0.2595148,1.4086251,2.52953,3.4410312,4.9596415,6.0193434,2.951915,3.7324278,3.7324278,18.379198,25.268238,75.08145,91.49846,4.7075706,10.774049
5,11.510958,4.09175,0.009573901,1,2.7418146,7.390687,15.392683,1.5651817,1.9168315,2.9739728,2.7688098,3.072721,3.5359225,1.9448066,2.5729103,2.5729103,16.238207,18.04719,71.74789,74.498085,14.40978,17.211231
4,12.861113,3.9470003,0.014742107,0,2.4431117,9.389206,15.997887,0.012861729,0.41545343,0.69152594,2.067333,2.6293607,2.9682245,1.6880547,2.4511068,2.5876942,19.19733,0.25645453,85.653885,1.0215126,428.0782,16.436089
5,13.366997,2.9918752,0.011410382,0,2.0238605,9.214417,17.844574,0.053240776,0.37208366,0.79860497,2.0556092,2.8138602,3.3931842,2.0165424,2.9205773,2.9205773,22.304722,0.6578125,79.75065,1.9918047,258.19604,15.539284
5,10.806903,4.4898753,0.008570921,2,4.629161,8.211908,13.931117,0.3395529,0.5173999,0.66485393,1.572265,2.2757468,2.674636,1.7628535,2.3196874,2.3196874,15.807055,18.75945,81.560875,84.906845,3.2677205,14.792718
4,43.04279,13.433845,0.15480778,2,5.3573694,46.221073,43.706482,0.18143737,0.43129465,0.74282306,1.4142178,1.6020782,1.8967252,2.3641179,2.5319576,2.6326947,6.848887,6.988395,94.81397,94.13407,14.495688,153.03058
4,19.213797,7.7627892,0.03174199,2,1.4144896,11.2171545,25.311348,0.09848354,0.82718724,1.3542535,2.0167568,2.3658693,2.6935902,2.0739703,2.1749072,2.2093909,8.710113,10.366141,73.42,80.84445,8.207897,47.11752
5,30.639454,10.284204,0.08523815,2,3.1311216,24.467552,35.688313,0.30495137,0.4422934,0.60387284,1.3788173,1.8447248,2.1305687,1.4878305,1.8576695,2.038335,6.6823673,6.887208,71.285866,71.07973,22.92128,118.33674
5,5.939075,4.979969,0.005436259,0,8.67347,10.670203,0.6934514,0.25285017,1.2216414,2.360795,1.0663768,1.8420521,3.2656436,0.83788383,1.0144715,4.172865,20.080444,0.7519349,187.20236,3.7595313,35.0351,2.8086958
4,7.091099,1.9440001,0.004800899,0,17.857143,8.209569,6.3305397,0.2145055,0.31581014,0.49563715,0.30960232,0.38071397,0.61455214,0.9334991,1.2041749,1.2041749,15.174896,0.6096183,48.301514,1.2092837,2924.5344,11.184567
4,8.75762,2.9755313,0.00814417,0,9.183674,8.4780035,8.120091,0.19026428,0.35262102,0.74803835,1.2321309,1.4135623,2.12455,0.95152795,1.216549,1.216549,15.7618885,16.605326,58.901848,50.06846,2.5124028,17.43393
5,17.414576,4.959297,0.02557786,0,10.714286,18.074472,23.868149,0.55526775,0.70789814,0.8209493,1.5175909,1.9084677,2.628941,1.4803483,2.0774968,2.2259154,9.598134,9.220661,63.200794,46.093826,18.093735,39.02037
4,17.46553,7.9747815,0.040497202,0,9.693877,8.5898485,23.711561,0.48916537,0.62492406,1.0696471,1.3030308,1.7546718,2.1704075,1.162358,1.4135914,2.6088653,8.689894,8.064342,87.801544,64.63132,15.067898,49.320297
4,21.26854,4.96225,0.030130511,0,0.8945094,20.120436,23.323969,0.24795651,0.40289187,0.87756777,1.4483223,1.9902976,2.3279562,1.4968522,1.6839395,1.9184134,9.603389,8.485788,54.191063,42.41597,12.588137,55.727306
5,27.951374,14.380407,0.10827536,0,3.04039,24.109735,33.30875,0.64013875,1.354565,1.8040065,1.1439159,1.5852823,1.9724107,1.8067644,2.042472,2.6118116,8.031852,7.971915,119.789444,114.92815,53.115227,84.850075
5,19.58507,4.817813,0.015803812,1,2.8702283,20.502096,19.346533,1.6720624,2.011628,2.7683802,3.0296385,3.7939816,4.3914924,2.3756144,3.1405194,3.1405194,11.316832,15.13254,61.724075,73.45391,27.334621,32.669
5,14.189655,4.3641253,0.01472967,1,7.397959,14.54011,16.575724,2.0449545,2.405223,2.7856865,2.0967011,2.4995992,2.8031526,1.6109655,1.9809479,2.5708532,17.643856,17.500519,64.96,77.09497,17.153858,27.406654
4,15.609366,4.3641562,0.016794918,1,6.632653,13.690072,18.544231,2.0661688,2.4507449,3.2566261,2.093088,2.487668,3.2750125,1.5919942,2.7315414,4.0121775,18.03327,17.30336,84.10198,76.201065,20.162079,21.20252
5,16.217813,5.236969,0.018267164,1,5.612245,16.217813,15.770426,1.0175569,1.1293677,1.2722458,1.1324317,1.2349494,1.3645194,1.3445654,1.4574329,1.7472022,8.5163765,9.173037,51.600002,48.40284,38.9836,38.553135
4,23.225029,4.5228753,0.020135058,1,5.612245,22.078596,24.606339,1.2616857,1.5559199,1.8059599,1.2988317,1.5605848,1.8263688,1.6459408,2.0605152,2.0605152,6.7656074,8.743452,38.600803,39.892433,55.338505,63.65348
5,23.528133,4.998969,0.026355494,1,5.612245,23.308912,24.226059,1.7917851,2.0667205,2.273028,1.8055289,2.0832233,2.2937741,1.9898663,2.3339837,2.7818055,9.661992,10.066693,55.000854,50.722477,50.779015,54.981453
4,23.315304,7.300125,0.039279163,1,6.122449,23.622084,24.382645,0.66459686,1.0584447,1.2935519,0.72968435,1.0835614,1.297812,1.255626,1.6587162,1.704146,5.164295,6.6919484,46.70073,49.117558,56.593037,85.54893
4,19.93433,4.9593906,0.027502604,0,8.67347,7.06873,28.834154,0.7514801,1.156175,1.3959692,2.7790856,3.0644352,3.419604,1.6259049,3.3306272,5.3823805,16.27216,16.893019,76.16762,84.477234,6.893109,37.392033
4,10.867013,5.2512503,0.013786587,1,3.2506864,7.4136,13.906098,0.5244509,0.60220194,0.66635644,1.2725538,1.7822074,2.122004,1.2611287,1.5040641,1.9098464,14.618577,14.663892,79.20361,77.53483,7.758794,20.715942
4,15.156716,7.360938,0.025287416,1,2.479713,12.024883,18.156233,0.42133713,0.6584569,1.2210344,1.3343182,1.5761946,1.838332,1.3861934,1.665801,1.7465154,10.002714,11.217661,79.67782,82.97927,11.18914,32.566307
4,13.744835,5.758469,0.01884457,1,1.3739169,10.782639,18.44992,0.8622596,1.0911837,1.290074,1.6462327,2.1642356,2.6750245,1.6769722,2.0212076,2.2783003,12.917237,13.643488,79.71381,79.05973,13.502346,28.26168
4,6.5840597,4.4034066,0.00742168,0,5.102041,7.650334,5.077854,1.0216374,1.3000759,1.5410054,1.1439936,1.4143006,1.6620224,0.7063769,0.9190919,1.058601,16.396395,16.82905,62.561466,74.79772,9.954858,9.935862
4,14.814934,7.3388753,0.024587223,2,6.632653,15.613841,15.792795,0.9865356,1.1319484,1.2990087,1.0609505,1.190705,1.3552248,1.2850864,1.4288974,1.4337844,9.347481,10.580951,77.00161,78.07202,24.635944,33.124737
5,13.068202,5.752063,0.014656,2,5.102041,13.488747,13.801919,1.8129534,1.9668278,2.1473818,1.8792756,2.0461597,2.2307339,1.8825314,1.9275421,2.0679848,12.864948,15.214073,82.10128,88.11584,19.975475,19.748909
4,12.206235,5.831375,0.016983312,2,4.0816326,12.616341,14.942759,1.129661,1.3791106,1.7283295,1.2845831,1.4926554,1.7829837,1.5107164,1.6609503,1.8244222,14.181903,14.730403,86.70163,86.48285,13.816553,19.614307
5,14.010699,4.9586253,0.020428728,0,3.3163266,13.578224,18.275799,0.07264906,0.8221838,1.0854712,2.0099816,2.2038503,2.3588958,1.6825919,1.8264205,1.915779,16.073002,15.882012,87.601654,79.38297,3.0319014,21.109304
5,22.005898,6.9420314,0.04276387,0,3.0612245,22.168074,22.32466,0.027009606,0.24346036,0.42527005,0.7219125,0.8231852,1.0111816,1.1083591,1.201051,1.2701118,6.741543,6.546409,51.90081,45.705063,11.015152,86.13669
4,18.681643,5.9900317,0.031076433,0,7.142857,17.783672,21.183819,0.2073229,0.42018238,0.6257845,0.6170644,0.7169014,0.8644133,1.2240713,1.2974428,1.4247437,8.180259,7.9931383,54.601067,48.19623,11.589028,60.363575
5,19.524757,4.958633,0.027038118,0,5.867347,18.23106,21.183819,0.21181199,0.32014963,0.44999766,0.75558496,1.0239425,1.2452874,1.0314968,1.1315536,1.4187312,7.5827346,7.5073986,43.5015,37.524246,14.690102,72.62034
4,19.30479,5.99018,0.030358508,0,10.204082,15.166451,25.3669,0.04893154,0.26179105,0.44711715,0.5941317,0.736454,1.01063,1.6606013,2.268169,3.4833047,9.899535,6.9062686,75.70144,41.643764,6.5571136,46.737244
5,11.207068,2.9752228,0.009332308,0,9.94898,6.8674054,12.929512,0.26201546,0.48722005,0.87029237,1.9407421,2.1862824,2.5134914,1.4901831,2.552135,2.552135,20.838776,20.113075,83.303696,60.628258,1.8718185,13.780268
5,18.540604,7.134688,0.030986812,2,4.5915422,18.269274,21.01521,0.6533021,0.8506475,1.1985147,2.4140778,2.7730086,3.241541,1.9505023,2.445551,2.626706,12.044728,13.218249,89.15275,94.78681,12.138961,32.573357
5,7.6905994,5.514188,0.009196237,2,13.265306,5.726566,9.529365,1.102418,1.5479412,2.2247083,1.6309468,1.9547861,2.3789454,1.0483214,1.2327279,1.4499108,0.74353623,16.1861,6.2001953,89.89071,26.68604,17.310175
5,8.930982,3.9670627,0.007415853,2,18.622448,8.791173,11.363653,1.7257355,2.098138,2.4902291,1.8299146,2.13816,2.5486178,0.63207144,1.6533756,1.6533756,12.024009,21.83482,47.00098,87.486305,9.842868,21.875982
5,8.550702,4.4035,0.007917952,2,16.071428,5.883151,10.491248,1.5184032,1.7699362,2.0807946,1.8177685,1.9857273,2.2130136,1.210074,1.5740702,1.5740702,13.262177,19.661211,66.301384,87.35812,14.021815,13.124376
5,10.04386,3.9670315,0.011475426,0,17.857143,9.014867,13.063728,0.8849568,1.1886463,1.4924855,1.4093148,1.6202375,1.885662,1.1721315,1.3062391,2.2274866,17.645435,15.109856,79.001236,60.540688,8.343145,17.779404
4,13.345583,3.966969,0.014013138,0,16.32653,14.450632,14.607217,0.25154078,0.6146364,0.7890391,1.2575227,1.4961936,1.7066131,1.743694,2.114759,2.4893835,19.410286,14.771598,87.80138,59.184452,5.1272244,21.08428
