eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,aggression_score,angle_rate_ratio,curvature,turn_intensity
233492.89,242944.55,4.0,5.2645082,9.451656,0.01254336,41.80016,-87.58534,41.800186,-87.58558,2.2095544,1.1748931,5.4953833,0.6516352,8.249065,78.26605,38.274048,0,4.3204902,0.1486863718508071,0.10406807201822217,0.025462106681745665,0.21003857305465432
178584.84,183987.8,4.0,5.4343057,5.402953,0.007779725,41.80005,-87.58538,41.800137,-87.585335,2.440609,8.122513,2.6721096,0.9218058,17.192162,93.51607,4.659741,0,5.450403399999999,0.43399213826390964,0.18189670814709075,0.1766865303553643,3.0376234530873405
146719.33,152570.5,4.0,10.137641,5.851172,0.011151479,41.79961,-87.58561,41.799744,-87.58552,3.9057384,7.7437434,12.13763,1.4511232,16.298868,95.95982,5.473121,0,4.3938866,0.3104449124781118,0.16809919820395705,0.15448498490913426,2.517930377015971
386161.16,392099.75,4.0,15.476221,5.938594,0.021539127,41.810787,-87.58907,41.811073,-87.58904,3.745962,13.491412,18.095472,1.5865407,14.905203,89.05567,1.967492,0,4.6040600000000005,0.318137982013438,0.16551098892496163,0.33698490172846296,5.022828368197791
275505.0,279126.2,4.0,17.625072,3.6211877,0.014800282,41.80575,-87.5865,41.805946,-87.58662,1.2856557,14.106577,21.142956,1.4001381,9.180866,33.5781,30.55987,0,7.036379000000002,1.0211103282277156,0.26551100262883154,0.03168580859173374,0.2909031627823562
234983.25,237337.1,4.0,15.383358,2.353844,0.004122123,41.80258,-87.586464,41.80264,-87.58644,1.8475683,14.60431,16.162407,1.1922917,11.274197,26.945972,9.020565,0,1.5580970000000018,0.4314475192341776,0.40342833664901684,0.09979477205127656,1.125105919676186
941611.56,947331.56,4.0,11.438576,5.7200003,0.016441159,41.849354,-87.62928,41.84921,-87.62908,1.4672735,13.304195,9.443607,1.3307532,14.980822,86.23265,5.6160336,0,3.860588,0.2822015397681701,0.17173411560923574,0.15114796273102363,2.264320725336099
909499.94,912794.4,4.0,6.9358435,3.2944376,0.005843744,41.851093,-87.62955,41.851036,-87.62947,4.486529,5.0939894,8.479092,1.1594902,14.709395,48.99171,9.535045,0,3.3851025999999997,0.566108801924775,0.29423668444228057,0.09492128415208478,1.3962346625002553
895453.25,903562.7,4.0,5.2746935,8.109438,0.010491353,41.8513,-87.62962,41.851173,-87.62964,4.4871206,2.0934286,5.3465385,1.1427084,19.328056,157.43628,4.1721473,0,3.2531099,0.14086808108001578,0.12199261431788223,0.1933432947665663,3.7369500284727004
276793.3,279907.44,4.0,14.281901,3.1141253,0.007231933,41.802567,-87.586464,41.80267,-87.58644,2.7839477,11.515813,18.017607,1.6766763,8.777765,27.652912,75.246666,0,6.501794000000002,1.1831207768203535,0.30634809474164443,0.013115327560683112,0.1151232632256996
191043.36,198249.75,4.0,5.69514,7.206391,0.010048889,41.80015,-87.58538,41.80018,-87.58556,1.8693135,3.8678076,4.72787,0.8404257,11.494349,83.24901,17.365517,0,0.8600624000000003,0.04445833853550825,0.13643304532599254,0.0544498692849213,0.6258658005652659
794417.5,799161.06,4.0,11.816894,4.7435627,0.012880543,41.79162,-87.588326,41.7915,-87.58817,2.9348435,9.324578,14.601663,2.3069358,20.646698,98.68653,4.137968,0,5.277085,0.5107838078851293,0.20711622723752146,0.19462947219601212,4.0184559343304596
145785.38,153065.06,4.0,9.350359,7.279688,0.014540522,41.7996,-87.58565,41.79977,-87.58554,3.5565283,7.694538,9.072594,0.77631205,13.359551,97.734825,11.704285,0,1.3780560000000008,0.0701613144647972,0.13530738521084126,0.07871359938792305,1.0515783454165268
733944.56,738074.06,4.0,10.531895,4.1295004,0.009822742,40.15395,-75.626625,40.154037,-75.626755,4.0364246,4.568428,16.970184,2.2569234,21.82738,90.92684,10.031331,0,12.401755999999999,1.4778723155724502,0.237442949197427,0.09065089244443848,1.9786714767238878
687977.06,692541.2,4.0,17.151192,4.564125,0.013725691,40.151833,-75.62738,40.15202,-75.627426,4.7097497,17.994505,17.306156,2.0696363,14.565927,67.00834,8.311483,0,0.6883489999999988,0.07059474772752668,0.21417854045547943,0.10739427865572003,1.5642972231168761
627447.7,631504.7,4.0,22.250174,4.057,0.017710954,40.145214,-75.63316,40.14532,-75.632866,4.783754,23.3037,22.103231,1.8324071,12.4997225,51.164154,9.822318,0,1.2004689999999982,0.14690732068501944,0.23962283563536754,0.09240164630165183,1.1549949373137993
511279.88,516966.88,4.0,13.941287,5.6870003,0.02018878,40.133606,-75.64152,40.133865,-75.64164,4.367033,11.884353,21.175257,1.865621,13.850051,79.26694,14.428094,0,9.290903999999998,0.6850670758335585,0.1725498816822966,0.06481682053531694,0.897716270071987
455822.22,459408.3,4.0,13.627896,3.586094,0.009492559,40.129684,-75.637955,40.12974,-75.638115,4.574793,7.0838714,19.491982,2.7788234,16.15557,58.52059,23.393984,0,12.4081106,1.8271455815391213,0.27142825701156525,0.04099371385994186,0.662276813824261
368379.4,370334.78,4.0,19.79774,1.9553751,0.005584511,41.81099,-87.589005,41.81107,-87.58902,4.607236,19.443819,20.151663,4.5419865,17.916471,35.682186,13.573067,0,0.7078439999999979,0.2588763843779921,0.4884242994678671,0.06861973529662631,1.2294234974696818
364794.6,368162.16,4.0,20.010866,3.3675628,0.011277349,41.810764,-87.589134,41.8109,-87.58902,3.4341938,20.37643,19.75698,3.2458286,15.642292,53.242813,25.02872,0,0.6194500000000005,0.10023807140168013,0.28837538348167896,0.038419100132469054,0.6009627826493196
275280.06,278901.3,4.0,15.925377,3.6212502,0.013680071,41.805756,-87.58653,41.80593,-87.58665,1.2717011,12.471723,19.27225,1.6027119,9.163211,33.5141,41.08561,0,6.800526999999999,0.9868582382233083,0.2654918134907183,0.023761090786138063,0.21772788846353897
190286.9,194922.34,4.0,5.413908,4.6354375,0.008617245,41.800137,-87.58537,41.800194,-87.58551,5.110094,2.7519925,5.711135,0.9760078,16.07231,75.08423,7.343052,0,2.9591424999999996,0.2965034730312582,0.21124364405081053,0.11986021422376368,1.9264305196707394
1148330.8,1152569.1,4.0,26.595808,4.238375,0.02189338,40.116302,-75.63843,40.11661,-75.63834,4.533638,28.026817,25.393568,1.6747953,9.20041,39.328075,33.7847,0,2.633249000000003,0.3017816710429276,0.2281390817687182,0.02874827151017545,0.2644958846849333
1121257.0,1124879.5,4.0,8.406482,3.6225002,0.007215928,40.114017,-75.64054,40.114082,-75.64044,3.8053071,8.011162,8.428859,1.7839022,16.944342,61.99469,3.3662534,0,0.41769699999999865,0.06058271453280527,0.26898048073575725,0.22902930920133954,3.8807509431312437
90158.66,95736.89,4.0,15.282508,5.5782347,0.021607442,40.173058,-75.69037,40.172867,-75.6901,2.4138465,9.4691515,20.93853,1.7189633,15.989889,89.77454,3.3728411,0,11.4693785,0.870551986173595,0.1761494908153762,0.22868427576753245,3.6566361855682334
1268104.1,1271109.2,4.0,15.762717,3.005125,0.011668013,41.84677,-87.62676,41.846794,-87.62655,4.265058,14.616698,18.367065,3.8348727,14.235606,43.295197,7.5787115,0,3.7503670000000007,0.7199129012113615,0.321380351914904,0.1165676220723823,1.659410740179338
1264555.9,1268031.8,4.0,15.885543,3.4758751,0.01354785,41.846985,-87.62692,41.846813,-87.62682,3.6716726,18.138876,14.4632015,3.5049455,19.657722,69.039536,14.3175745,0,3.6756744999999995,0.5672059811699991,0.28066607979813,0.0652844874363105,1.2833443049354845
1189245.1,1193517.6,4.0,10.561111,4.2725,0.009244439,41.847492,-87.62822,41.847412,-87.6281,3.539404,11.393562,10.465062,1.7038686,19.973013,86.05788,5.3388977,0,0.9284999999999997,0.10513777961279513,0.229422230359848,0.1577561347929625,3.1508653310495927
1144854.0,1152059.5,4.0,11.366131,7.2055,0.021540025,41.849365,-87.6293,41.8492,-87.629,3.4479322,14.288285,11.147393,1.1248484,11.697901,84.71279,11.900052,0,3.140892000000001,0.1623890793441864,0.13647789320590312,0.07751906736499976,0.9068103756480981
174503.27,180804.23,4.0,12.680364,6.300969,0.021339212,41.799595,-87.585686,41.799843,-87.58555,3.5214643,8.3157425,15.068774,1.6080562,14.699665,93.151405,6.3903184,0,6.753031499999999,0.4269605616624283,0.1561279409478807,0.13531216733503662,1.989043530248981
2064285.0,2068134.2,4.0,14.098313,3.84925,0.012119418,44.21382,-89.4759,44.213783,-89.476135,20.408163,15.680948,12.504495,0.76236904,6.8995314,26.831816,12.823153,0,3.1764530000000004,0.4206087043975598,0.24790086999712846,0.07234239539994963,0.49912862861316803
1080666.2,1087942.9,4.0,19.537859,7.276625,0.04095495,41.847,-87.62692,41.84685,-87.626366,4.6302595,20.77499,24.433239,4.5915346,15.283081,111.76253,15.301293,0,3.6582490000000014,0.1863709724451769,0.1355333283139355,0.061344827063718195,0.9375379609457973
1046346.6,1051994.1,4.0,15.427803,5.6475,0.021410573,41.847557,-87.628204,41.847374,-87.62793,4.628677,17.330946,17.05469,1.8674865,15.282665,86.862114,6.9282417,0,0.27625600000000006,0.020583885615722206,0.17393919067324057,0.12613137160033858,1.9276234981584883
1001564.56,1007429.3,4.0,14.187662,5.8647504,0.018586975,41.84933,-87.62929,41.849155,-87.629074,4.62685,17.705095,12.332362,1.548229,14.508285,85.61269,5.1306458,0,5.372733,0.3782866006483455,0.16750761349174123,0.16311495275098098,2.366518222272766
174371.11,180056.2,4.0,11.873691,5.685094,0.016780332,41.799606,-87.58572,41.799805,-87.585594,6.021688,6.4067717,14.929187,1.9991108,17.65718,101.02211,4.2608514,0,8.5224153,0.6287184698840327,0.17307209192203535,0.19008330096531523,3.3563350601387447
131095.22,137165.78,4.0,15.147811,6.070563,0.023925627,41.832386,-87.95591,41.83225,-87.95553,17.091837,12.079474,20.691692,1.7056649,10.902686,66.61803,16.05725,0,8.612218,0.5757998649709013,0.16123933217220315,0.058626097407260845,0.639181931436779
