eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,aggression_score,angle_rate_ratio,curvature,turn_intensity
1003431.1,1009840.44,5.0,10.753224,6.4093127,0.015667401,41.84743,-87.62709,41.847275,-87.62694,4.535989,7.9676456,11.192323,1.3560656,13.488603,86.9411,18.296648,0,3.2246774,0.19873258560068294,0.15338224106816947,0.051822471965079116,0.699012750815582
953677.1,957805.2,5.0,10.5899315,4.1280627,0.009042279,41.849194,-87.62836,41.849133,-87.62822,4.469368,8.242042,12.514049,2.1058836,21.1666,88.14352,5.0333185,0,4.272007,0.5093455639135728,0.23744406772359897,0.16574626385131166,3.5082848684351733
896607.6,902365.44,5.0,5.0591345,5.757813,0.007316972,41.85102,-87.6294,41.85095,-87.629326,4.4754887,3.8255305,5.806782,0.7201774,11.988217,69.46004,10.552176,0,1.9812515,0.1434013614310344,0.17014206917850175,0.08656377811418386,1.037745356372687
383223.2,387819.97,5.0,13.434778,4.5967813,0.011007035,41.810272,-87.59011,41.810406,-87.59002,2.6852293,13.296931,14.613075,1.9667765,15.865808,73.50591,2.175392,0,1.3161439999999995,0.1335434665004588,0.21294697293140905,0.3149217482439963,4.996487992663583
243849.88,247797.08,5.0,8.204757,3.9472034,0.006282416,41.80018,-87.58564,41.800243,-87.58572,3.0713909,5.876012,11.6862135,1.8316357,20.943098,83.42508,4.7165155,0,5.810201499999999,0.7408954621209975,0.2480672567914653,0.17493173944862042,3.6636125625829234
123407.44,127210.17,5.0,10.435438,3.8027346,0.007787317,41.79949,-87.58719,41.79956,-87.58709,5.4273634,11.422211,11.680018,2.2264729,22.728481,87.253525,7.057794,0,0.2578069999999997,0.0347656761916027,0.25753624005386755,0.12410344568252797,2.820682807229869
367553.34,373005.28,5.0,12.87492,5.4519377,0.01778491,41.81024,-87.590096,41.810444,-87.589935,1.9695984,11.962968,14.801511,1.487116,13.524915,74.22532,3.396348,0,2.8385429999999996,0.22298166340316436,0.17979205671707346,0.227461520334605,3.076397728296304
293610.84,297557.88,5.0,27.721087,3.9470315,0.0226156,41.80695,-87.58807,41.807163,-87.5884,1.9943504,27.106838,28.542273,1.8259735,8.237869,32.81343,5.329906,0,1.4354350000000018,0.18305333382646605,0.24362713276943512,0.1579802290902898,1.3014204318357965
231687.88,234114.14,5.0,10.273577,2.4262657,0.005518531,41.802414,-87.58654,41.80249,-87.58652,2.2562428,7.9282837,12.321068,1.5843788,13.633886,33.573154,16.549477,0,4.392784300000001,1.1623377436566933,0.3943489217096016,0.056981755068826266,0.7768827526882995
181858.05,186131.3,5.0,9.444866,4.27325,0.007786574,41.800163,-87.58561,41.800247,-87.5857,3.4969358,7.1603155,12.570036,1.7107399,18.961176,81.7125,5.077456,0,5.4097205,0.6124030928452591,0.2292419646365422,0.16454253227008145,3.1199199138586935
962464.1,967315.25,5.0,11.141707,4.8511252,0.012699212,41.84921,-87.62837,41.84909,-87.62821,1.025604,7.224238,15.29156,1.696418,17.64133,86.21896,4.4276223,0,8.067322,0.7550325363199509,0.20226485158731544,0.1842427392193447,3.2502869626724022
913844.25,918297.2,5.0,11.574473,4.4529376,0.009907056,41.850994,-87.62939,41.850876,-87.629295,4.4862804,9.88391,13.516918,1.2961743,13.196439,59.240665,5.9636817,0,3.6330080000000002,0.3866307930103782,0.21906197416645384,0.14360219824521847,1.8950376494089325
273172.22,276069.1,5.0,7.114659,2.8968751,0.003994755,41.802433,-87.58655,41.802486,-87.586525,2.5177863,4.5214815,10.0501175,1.5840278,9.983211,29.281616,38.504074,0,5.5286360000000005,1.1213039218388536,0.32967893787438557,0.025313844845470872,0.25271345431359815
200784.66,204333.52,5.0,8.829704,3.5488596,0.00470131,41.800163,-87.58564,41.800217,-87.58569,2.9489157,6.7134924,11.324824,2.1361632,24.68045,88.4812,3.2578177,0,4.6113316,0.6897522505517404,0.27581715488840114,0.234862098487683,5.796502278620336
910795.6,915756.25,5.0,9.304515,4.960625,0.009826921,41.787964,-87.58673,41.787907,-87.58689,2.4773574,6.413148,14.037897,1.8340912,17.544374,87.66633,4.520975,0,7.6247489999999996,0.6901141865176821,0.19786963100874932,0.18112742767355403,3.177767332762782
852172.44,855829.6,5.0,13.42983,3.6571877,0.011030247,41.791485,-87.58687,41.79135,-87.586784,2.1206167,10.327003,17.201939,2.6801703,21.821892,80.596924,6.091507,0,6.874936,0.9829870216769474,0.2674352283181655,0.14101375067386945,3.0771868377201064
137093.14,139229.98,5.0,13.023702,2.136844,0.007989305,41.79955,-87.586365,41.79957,-87.58621,6.4933567,11.9657345,14.081669,2.443225,12.074992,26.2397,31.221367,0,2.1159345,0.6773965698403489,0.4432865266504404,0.031035306478461946,0.37475107744497616
122243.73,125756.91,5.0,5.8929825,3.5131798,0.006160586,41.799503,-87.587234,41.799583,-87.58719,4.3542533,6.629414,4.4121213,2.4289594,25.197617,89.43637,4.8137054,0,2.2172927,0.3367227516022561,0.2786226050426394,0.17200733975959634,4.334175068451181
695185.5,699133.8,5.0,14.502754,3.9483128,0.013363565,40.152245,-75.62769,40.152412,-75.62778,4.4820766,18.246964,13.145051,2.273156,18.800278,74.910385,6.680998,0,5.101912999999998,0.6503029451574817,0.24766411078009942,0.1301914152301563,2.447634799540372
618971.4,623644.2,5.0,24.588701,4.672813,0.020658184,40.14505,-75.634186,40.145187,-75.63385,4.647317,23.983633,25.587694,2.1042624,11.063536,52.09859,11.499595,0,1.604060999999998,0.15880101634207838,0.20835837637119928,0.08000259208398353,0.8851115576144667
530478.06,534933.5,5.0,18.330612,4.4554377,0.020352835,40.135067,-75.64269,40.135353,-75.642685,4.690611,20.160217,18.44956,2.2122245,15.032213,67.5196,9.494136,0,1.7106569999999977,0.18189777043383085,0.2193855918598474,0.0952913131676586,1.4324393165859488
