eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios
4.0,8.877546,4.367039,0.014683323,4.5607224,2.342169,15.47064,2.9426975,22.728596,100.15899,12.93176,1
4.0,6.0189996,5.973,0.019833785,5.0,5.5045557,6.430556,0.7847333,10.264238,61.719765,14.704855,1
4.0,6.1218886,7.7367506,0.026057204,5.0,6.7906666,5.4016666,0.7186197,8.853936,68.85562,16.958454,1
4.0,9.019925,5.6122503,0.025636459,5.0,11.575,7.0478888,1.208119,10.852676,61.342995,13.839879,1
5.0,5.6653194,7.8992505,0.03468156,9.442324,8.231111,8.436889,1.9981273,9.701252,77.021614,52.837006,1
5.0,17.439665,4.0090003,0.03303854,5.0,17.542555,17.388222,1.4236355,7.10758,28.779234,60.99083,1
5.0,15.548094,12.548751,0.115970954,5.0,13.992888,17.233889,1.5588224,8.314889,104.67483,34.95648,1
4.0,7.1507783,3.9290001,0.01330848,5.0,7.665222,6.7392225,1.3692164,7.2510242,28.779982,36.897827,1
4.0,14.181519,3.0872502,0.018569728,5.0,13.787111,14.558778,1.9084535,8.636121,27.008125,32.854534,1
4.0,14.044333,5.2120004,0.047391925,5.0,14.455889,13.684222,2.1294432,10.241382,53.788685,33.524418,1
5.0,18.545721,4.3289375,0.03513967,5.0,18.931555,18.571444,1.9609993,7.064346,30.864271,67.07643,1
5.0,20.45774,3.2466877,0.024657201,5.0,20.835001,19.960443,2.4212987,8.818876,28.985617,51.255737,1
5.0,14.817222,4.5941563,0.023913937,4.754338,8.116948,22.381847,3.2664738,15.299993,70.907135,26.258041,1
5.0,6.179361,5.2292504,0.008650329,4.7255254,4.5002995,8.593157,1.1125841,14.679039,77.35084,13.253698,1
4.0,9.249192,9.292001,0.020805024,4.7359924,11.017631,6.984883,0.9436903,7.574882,70.69051,57.97206,1
4.0,27.472422,3.1360939,0.016551172,4.7465396,24.371323,30.68145,1.8747817,9.012742,28.627176,53.24875,1
4.0,13.027679,2.6938126,0.009685186,4.745131,6.916636,18.482342,3.4995074,19.427853,53.11611,13.36878,1
4.0,8.438969,9.062626,0.028723413,4.9248705,0.0,18.445375,1.0386679,9.199637,83.74015,26.45326,1
4.0,28.738485,2.4121017,0.03231029,4.7486477,24.732508,32.90792,4.2767286,16.020609,39.287395,18.61481,1
4.0,10.6365,3.8995705,0.011315238,4.7484865,0.4718788,21.411871,3.805238,13.783566,54.304115,63.26168,1
4.0,24.319841,5.5281253,0.038412068,4.7666006,28.540249,23.2345,2.6924534,14.67675,81.72285,9.779065,1
4.0,20.304081,5.4880314,0.023334753,4.76195,20.786917,21.032272,2.7861476,15.67796,86.66918,7.2106767,1
5.0,14.766634,4.8871565,0.02152815,4.750527,8.535214,20.276684,2.246533,15.818058,77.93898,8.380252,1
5.0,7.085324,3.2315626,0.0036312942,4.7451735,2.7416267,11.288033,2.0165255,15.663467,51.242386,17.407078,1
4.0,17.464188,4.0209846,0.015379331,4.740775,11.07657,22.278723,3.2092447,13.926944,56.560024,21.941977,1
4.0,16.622398,5.592063,0.02770474,5.0,13.233985,18.987892,1.8191314,14.419134,81.2128,5.46518,1
4.0,33.705467,6.915719,0.055382904,4.7416067,28.192968,39.500957,2.257668,8.624136,59.98886,12.336998,1
5.0,18.751245,4.5032816,0.025060825,4.744114,13.421856,22.501656,2.4303641,11.079638,50.340214,19.640083,1
5.0,7.76689,10.162579,0.018555293,4.741395,14.582473,14.609932,1.3548992,10.965754,111.87735,18.127817,1
5.0,32.53591,8.201969,0.07223113,4.742006,35.023075,33.240967,2.093862,8.141774,67.10593,38.573593,1
4.0,33.700405,12.705001,0.10397141,4.743221,33.596634,36.533203,1.5372813,7.0154357,89.41317,38.456867,1
4.0,10.9825325,8.523469,0.023734074,4.738823,16.113152,21.39856,2.2627149,10.071358,86.247826,123.40453,1
4.0,16.050924,3.9803126,0.013844627,4.7440357,20.87644,13.152463,3.159072,19.832157,79.735535,11.251074,1
5.0,18.55183,2.8141642,0.012151783,4.740503,16.388096,20.922163,3.6294725,18.76846,53.572063,13.03553,1
5.0,13.153077,1.648297,0.0,4.7398925,13.153077,13.153077,3.643069,19.096174,32.243877,20.88945,1
5.0,14.928651,4.80175,0.019520575,4.7377696,18.134205,15.306079,3.1274848,18.624397,90.17494,19.1571,1
4.0,14.498191,5.041625,0.023141222,4.7487617,5.5420594,21.386393,3.2236426,13.179408,66.97298,56.766518,1
5.0,10.057828,5.1738596,0.014032412,10.0,4.257891,15.650626,1.7874091,14.195813,74.0165,21.60449,1
5.0,31.301252,4.65261,0.02676188,10.0,31.991722,30.380627,2.1117396,8.849525,41.528336,57.20845,1
4.0,15.880782,5.6551485,0.024294918,10.0,7.710235,23.36086,1.9274018,11.108025,63.263042,21.673738,1
5.0,6.606407,4.4084377,0.00966495,4.8048515,2.5343854,10.485722,1.7663494,17.287836,76.90519,14.481018,1
5.0,6.4408307,5.0096254,0.005763003,4.826608,6.1709847,7.299663,1.2697212,11.910246,60.1432,10.728321,1
4.0,8.551356,22.803877,0.063414834,4.849127,6.8916464,6.0424395,0.85898817,11.423762,260.9639,9.261959,1
4.0,15.535779,4.0880938,0.017373675,4.8074255,11.206551,19.194563,2.571485,15.515458,64.0505,5.4069576,1
5.0,9.234556,5.2505,0.012607005,4.8261485,10.091675,10.142787,1.112093,14.336567,75.84876,5.384696,1
4.0,13.384206,5.0690002,0.016478429,4.744029,15.404429,13.580582,1.8803511,17.0646,87.18697,6.207502,1
5.0,11.415148,4.747125,0.006769532,4.747456,13.397608,10.490016,1.5189595,18.501503,88.57327,4.1667137,1
4.0,23.95006,3.5403128,0.020417558,4.7419443,23.943748,24.058939,1.4106262,7.227646,25.8789,17.915497,1
4.0,24.053171,5.1093125,0.02739423,4.7450843,23.50234,24.671719,1.1679856,6.502102,33.482857,17.446774,1
4.0,18.912373,3.6610003,0.011805887,4.739614,16.320904,21.386726,1.5986882,6.8138137,25.2195,72.892654,1
5.0,11.5749855,4.103563,0.007329728,4.735423,15.366631,9.159488,1.8956449,19.674984,81.529076,4.7451525,1
4.0,28.674994,6.7185626,0.047821283,4.7461243,29.200891,29.096184,1.5318569,7.306958,49.386223,17.274776,1
5.0,20.36399,10.983376,0.057267863,4.7583156,21.955456,18.974335,1.1756043,8.599091,94.793,8.233097,1
4.0,9.634574,5.874,0.013319717,4.74617,10.942232,9.315635,0.96694285,13.903678,82.22959,4.165234,1
4.0,9.439917,4.103438,0.011349509,4.7492504,11.32135,8.4757,0.9197216,15.264346,63.250378,1.6434344,1
4.0,9.980481,5.833313,0.018007366,4.7558,4.9355035,13.696888,1.6280823,15.212101,89.34893,12.583457,1
4.0,14.987993,5.471219,0.02357722,8.288053,15.840072,15.54113,2.1884246,16.328629,89.9944,6.21671,1
4.0,8.326757,5.752813,0.015053402,4.7417245,4.3910084,12.673233,1.8939346,15.770952,91.36179,14.702879,1
4.0,5.021797,3.5402188,0.0056294347,4.776425,2.713328,8.294892,1.2273242,13.9183445,49.83392,13.977657,1
4.0,5.529895,3.8621252,0.002503775,4.753057,6.5210304,4.4298697,0.3414927,11.483006,44.810772,3.5575774,1
4.0,8.207004,5.3104377,0.018662538,4.7543616,9.5497875,7.5628214,1.1003021,16.073324,86.00303,2.733344,1
4.0,9.537484,5.1897817,0.019412223,4.751317,10.701253,10.114185,1.243273,16.214766,84.80342,3.7642155,1
5.0,8.886112,9.977313,0.02565973,4.758788,13.632719,9.117071,1.3812668,17.825073,178.56346,3.7290986,1
5.0,36.39175,3.6720784,0.030630844,4.766472,35.81225,37.698845,1.0129018,9.409883,34.929413,23.649466,1
5.0,31.379412,7.9428596,0.061212726,4.7599416,30.510763,35.076668,0.66844785,10.200692,81.42982,15.560384,1
5.0,31.207933,17.00329,0.13799202,4.744991,36.28259,30.511284,0.5376872,8.4946,144.77519,11.096898,1
5.0,29.62111,5.269594,0.03350483,10.0,29.805237,28.999691,1.5609467,7.819868,41.51971,25.761232,1
5.0,13.058628,21.238127,0.07732556,10.0,20.138674,7.9403915,0.69611037,11.849052,252.12471,8.593844,1
4.0,15.339895,2.5505002,0.008865081,4.7383776,14.88657,15.629875,1.8811989,13.464201,34.877014,20.424469,1
5.0,15.615726,4.2242503,0.01612117,4.739963,19.799397,12.176066,1.3806081,6.7227144,28.66634,83.26522,1
4.0,15.4078455,4.3837504,0.017145501,4.7442455,14.097096,16.984837,1.4573905,11.202058,49.553455,23.293768,1
5.0,19.543468,4.7822504,0.025329217,4.742965,17.698034,22.701786,1.5642476,7.7113657,37.184998,14.354454,1
4.0,18.065042,3.6664376,0.014970452,4.7412224,17.880676,19.521992,1.5151236,10.070431,37.323936,29.59663,1
4.0,5.882694,3.9851878,0.004648187,4.741458,2.1909838,8.28398,1.7130027,19.331902,77.81167,10.024113,1
5.0,9.304683,5.977813,0.015242855,4.741685,6.0494757,12.157787,1.4768413,14.009629,84.309,10.012473,1
4.0,10.6720705,6.1769376,0.020376466,4.744053,4.905748,13.750396,1.3623992,11.189448,69.56244,25.394152,1
4.0,7.5228896,6.447438,0.008643331,4.744115,11.026964,6.3770857,0.9267048,12.370698,80.257805,5.915414,1
5.0,5.199459,15.925251,0.031326015,4.683899,0.0,11.136283,1.2045842,16.769945,267.73828,7.634753,1
4.0,8.964128,5.3222504,0.0136221545,4.780997,9.307569,10.632198,1.2972728,16.99564,91.13009,7.5984893,1
4.0,5.644568,4.249875,0.008264417,4.8175735,1.5262085,10.528785,2.0556016,19.256786,82.60379,6.091975,1
5.0,6.0529666,6.1962504,0.011340436,4.8419576,3.4495077,11.735007,1.6448072,9.593262,59.823296,77.34,1
5.0,14.320888,5.761875,0.020755704,4.747246,18.82891,16.132998,3.0597653,15.496011,89.90613,31.282867,1
4.0,14.321807,4.7561255,0.017524859,4.746971,17.259619,13.036636,2.0609233,16.929266,81.194336,2.759768,1
5.0,19.942503,6.514625,0.036523636,4.747832,29.566986,16.205505,2.0324845,12.833202,84.11641,36.006195,1
5.0,11.554517,4.236625,0.017562546,4.747321,5.02594,18.480581,2.4216254,17.99409,76.9534,13.597973,1
4.0,15.02139,6.8343754,0.033758055,4.7474394,2.1426446,22.334646,2.0941653,13.758524,94.5808,24.869146,1
5.0,8.188806,9.312125,0.01871309,4.743655,15.63897,7.3827157,1.678021,19.494469,182.31406,7.3689504,1
4.0,19.358292,4.2363753,0.014559967,4.7461176,20.000765,18.892313,2.1617317,8.293644,35.46645,14.4526005,1
5.0,15.46834,6.31475,0.026420707,4.7464447,18.270584,17.803862,2.1551957,17.145555,108.95515,11.817833,1
5.0,15.408779,4.2763753,0.008698623,7.5365095,18.88417,13.923192,2.8416922,20.38141,87.97313,8.416208,1
4.0,20.849905,5.3953753,0.0236282,4.7473154,20.018024,22.532927,1.7816585,10.877982,59.125538,7.204595,1
5.0,12.808563,4.983813,0.018255334,4.7593875,14.825461,14.841767,2.040422,16.681484,83.80785,10.500014,1
4.0,7.939853,3.8182502,0.012788234,4.742591,2.5788212,13.1385145,1.8252906,20.805761,80.27783,3.9635484,1
5.0,14.407406,4.8632503,0.021865562,4.7904153,10.314366,17.987333,2.4860508,15.588153,76.43561,13.337184,1
5.0,11.600761,4.556125,0.008460689,4.7455144,14.761665,11.374098,2.6929965,22.5505,103.64416,5.146537,1
4.0,12.773601,7.0340004,0.027471831,4.746852,2.7932966,19.484852,1.9295667,12.185612,86.200615,28.11377,1
4.0,9.813786,4.43625,0.010390756,4.742014,5.0222,15.371161,2.2485118,16.451447,73.640236,19.573887,1
4.0,17.554173,3.9562345,0.014935727,4.746993,16.823019,19.323492,2.0386612,12.776843,51.058773,7.4570317,1
5.0,13.27451,6.2670627,0.019880692,4.8320227,22.020378,10.245163,2.118143,13.997704,88.28324,13.375157,1
5.0,14.668571,6.5066876,0.025377898,4.7852693,21.02263,12.450239,2.1033618,13.426691,87.899254,29.58785,1
5.0,12.893021,3.942844,0.009930014,4.7634635,18.255362,10.559165,2.1707778,20.088629,80.01455,12.990822,1
4.0,28.411867,7.0408363,0.048543636,4.759075,28.001953,29.912886,1.2431107,6.7625413,47.88603,40.906708,1
5.0,6.084605,4.86625,0.011322565,4.7504063,3.5084674,9.122377,2.391253,18.377048,90.16638,18.722973,1
5.0,6.7679214,4.7860003,0.0025514273,4.753195,11.93768,3.4743695,1.9896259,18.921125,91.3175,9.4212,1
5.0,8.046595,5.3866057,0.016919572,4.745189,0.4586728,15.852336,2.1562104,12.971787,70.39535,28.648855,1
4.0,11.034715,4.965844,0.0202815,10.0,2.416641,18.52758,2.5291061,17.253136,86.36732,20.880419,1
5.0,15.42047,2.4829376,0.0095395865,10.0,12.888751,17.606955,1.7428046,10.45376,26.37468,43.383404,1
5.0,14.172316,6.527688,0.034156967,10.0,5.178516,19.448206,2.3082948,13.105588,86.07403,42.18112,1
4.0,15.842423,3.0035627,0.010530872,10.0,16.801407,15.190313,2.8964465,18.043158,54.91634,24.456467,1
5.0,18.481548,3.0035627,0.0121105015,10.0,19.10297,17.606955,1.6964809,9.046822,27.535,57.948357,1
4.0,16.62879,6.527719,0.040150896,10.0,10.357032,21.289455,3.0353625,13.01554,85.483025,36.837543,1
4.0,19.850979,4.7657504,0.0320532,10.0,12.658595,27.503674,4.1537538,18.782227,90.2636,28.510185,1
4.0,18.051455,6.186063,0.032773335,4.775958,18.617002,20.906767,2.8021927,20.578558,128.12154,13.234465,1
5.0,14.367872,4.5497503,0.016840989,4.785415,10.489939,19.518232,2.3415122,13.397968,61.492123,41.39248,1
4.0,21.811556,4.9488597,0.022306265,4.8216596,27.344032,15.816191,2.0927577,7.7796197,38.810734,95.479034,1
5.0,13.668102,3.2327344,0.006387745,4.777283,12.82438,15.301684,2.5048347,18.051403,59.075832,15.44408,1
4.0,29.574862,4.789219,0.024742376,4.783653,28.123373,31.260105,2.3779178,9.590402,46.313286,35.586983,1
5.0,30.332638,3.6318283,0.024908079,4.759122,33.08568,26.913424,4.6933184,16.296415,59.83617,30.564177,1
5.0,19.17969,3.5537503,0.010712994,10.0,19.448206,19.333128,3.5764568,17.971556,64.58402,33.28517,1
4.0,17.875471,5.5103755,0.027783033,10.0,21.63469,19.333128,2.0848427,17.366854,96.39135,12.716962,1
5.0,14.346407,2.6753125,0.003775795,10.0,15.075235,12.888751,2.8505316,26.381468,71.63209,5.788399,1
4.0,12.2305155,4.661766,0.019692725,4.7423177,5.712708,18.166525,1.8541205,15.621962,73.44838,5.628067,1
4.0,22.022297,6.9609065,0.04075531,5.0244236,17.275457,27.930662,2.2664688,12.330988,86.32534,6.6440716,1
4.0,14.144874,5.670899,0.025305696,4.7375965,10.2207365,19.039862,1.3547584,13.791083,78.76251,6.051291,1
4.0,11.309893,5.3794065,0.019668985,4.7440796,9.628805,15.019276,1.4435545,15.403963,83.47799,8.615709,1
5.0,19.82003,3.9846878,0.016805092,4.742721,20.331604,19.40604,0.9768387,7.2982593,29.372097,4.750867,1
4.0,13.308589,5.857516,0.022480445,4.7418528,12.8509655,15.829853,1.3317578,14.582183,85.99643,7.602585,1
5.0,8.337455,5.498891,0.016514655,4.7422075,3.97304,13.366669,1.226307,16.361708,90.62321,8.96176,1
4.0,13.570989,4.901188,0.01674927,4.744189,16.153797,13.8041315,1.5842664,16.267757,80.37956,5.381466,1
4.0,11.757811,1.3274063,0.0,4.7360415,11.757811,11.757811,1.9972816,25.45831,34.817566,3.6336858,1
4.0,14.881927,13.394689,0.06171856,4.7402697,15.519145,11.708772,1.5941668,16.74516,224.9718,5.3510575,1
5.0,11.668921,4.3925004,0.01479631,10.0,10.241954,15.305392,1.9955616,17.567064,77.86482,9.842955,1
5.0,30.649143,2.9949377,0.017244697,10.0,30.610785,30.84094,2.1993601,8.507122,25.818008,20.193539,1
4.0,30.064163,4.1130004,0.025688872,10.0,30.84094,30.15047,1.7990161,8.457548,35.123627,23.397564,1
5.0,25.173342,3.5938752,0.019781472,10.0,24.971956,25.892582,2.3263164,10.186667,37.016384,10.41228,1
4.0,23.406893,4.6721253,0.02606758,10.0,24.05133,25.087034,1.9124069,8.906066,41.965897,24.125587,1
5.0,13.57922,3.8735,0.010853475,10.0,15.190313,13.118908,1.7433003,14.433582,56.484863,5.8314285,1
4.0,16.087923,4.592188,0.02313473,10.0,12.658595,18.987892,2.116158,13.271643,61.475838,6.311798,1
5.0,16.628792,3.5939376,0.011537587,10.0,22.670393,12.428438,4.017694,21.895147,79.564125,7.031748,1
4.0,13.061368,5.550563,0.021613391,10.0,6.099141,19.678362,2.0678844,15.115489,84.50307,7.8794436,1
5.0,32.65342,3.5140314,0.027255584,10.0,33.94805,30.265549,1.8002605,7.981053,28.364372,9.319309,1
4.0,27.589983,8.266031,0.055275526,10.0,31.186174,26.237816,1.5009906,7.087606,58.869404,22.141918,1
5.0,9.965765,4.911688,0.019369211,10.0,4.7182035,15.880783,2.0632806,16.74934,82.93638,13.850104,1
4.0,11.968125,6.3096724,0.024251634,10.0,7.3650007,17.146643,1.8740714,17.943304,113.93293,2.72159,1
4.0,15.512903,4.9977345,0.026156561,4.7487416,8.609816,21.725832,2.1015697,17.604185,88.690575,14.554983,1
4.0,25.368593,8.194141,0.050610606,4.7415705,27.034042,29.27558,2.4758017,12.46502,102.64083,38.592976,1
5.0,8.000786,9.479555,0.01913934,4.744709,16.102135,11.06452,2.0380993,11.287377,107.4527,28.659811,1
4.0,27.98982,10.804727,0.0769031,4.748591,31.862303,24.69912,1.450061,7.7344055,83.8788,75.45265,1
4.0,16.897306,5.7893205,0.024812795,10.0,13.694298,19.79344,2.227529,13.443677,78.36651,6.0776563,1
5.0,9.094399,3.3370001,0.004241553,4.753756,11.693263,6.987851,1.712112,17.650515,59.6094,5.008342,1
5.0,18.388687,5.5095,0.025769155,4.750556,24.986359,15.866871,2.276018,15.491393,85.972824,11.140547,1
4.0,11.210452,6.071,0.026522586,4.752368,2.359162,19.356592,2.190726,14.712665,89.91212,18.307194,1
5.0,24.856436,4.7842503,0.029955447,4.7453213,26.12787,24.944578,1.9553839,12.575898,60.67184,12.153193,1
4.0,8.122015,14.996501,0.03206348,4.743555,11.786687,5.434857,0.7495208,8.826024,132.71432,16.916424,1
5.0,8.627871,4.2215004,0.0074158804,4.7455406,10.570951,7.948152,1.7176485,20.387648,86.88614,4.269938,1
5.0,9.515835,5.82975,0.013254786,4.742859,12.184394,8.309565,1.5462576,15.03471,88.253075,6.711572,1
4.0,8.456358,5.7092505,0.013029987,4.746929,7.66684,13.209146,1.395159,14.758339,84.856636,9.840179,1
5.0,15.177204,4.905,0.012783922,4.745802,15.424091,14.517738,2.2505546,15.713417,77.70607,3.1879528,1
4.0,12.4224415,10.694501,0.03192643,4.7456064,12.053242,13.504125,0.9042155,10.355798,111.16801,8.158264,1
5.0,13.931022,5.7895,0.019253504,4.7487636,15.844019,13.8377,1.8150506,12.544731,73.13209,10.024124,1
4.0,15.290667,5.5885005,0.023010388,4.744652,12.122878,19.703238,2.1550224,15.548849,87.5199,7.192697,1
4.0,22.36159,2.61325,0.00662864,4.745675,21.347595,23.375587,3.198086,18.257906,48.446514,9.265913,1
5.0,9.312163,4.8647504,0.009302963,4.742944,12.13809,11.48532,1.38056,10.91104,53.51816,39.962677,1
4.0,28.625685,3.8333752,0.02700727,10.0,26.583048,29.575079,1.9089024,7.721301,29.906961,14.8754835,1
5.0,29.160799,5.5902505,0.033980846,10.0,25.892582,32.336956,1.5614523,7.811333,43.979218,24.545288,1
4.0,13.406604,3.553801,0.012458759,10.0,9.206251,17.376799,1.8296237,12.042596,43.27785,8.88457,1
5.0,21.423714,5.748219,0.02944723,10.0,25.202112,19.218048,2.6465673,14.30314,82.788536,6.4541903,1
4.0,17.027266,4.5534534,0.017994206,4.771064,18.14308,15.592172,4.591615,23.485685,107.88735,7.1479144,1
4.0,11.233397,6.463375,0.02626916,10.0,3.452344,16.686329,1.7384535,14.091974,91.647446,18.995304,1
5.0,5.3139024,8.309688,0.0152687235,10.0,2.646797,4.94836,0.47660938,8.64438,72.179115,12.586146,1
5.0,8.6253805,10.878313,0.03479832,10.0,2.3015628,17.376799,0.9169407,8.361215,91.29154,25.23277,1
4.0,7.4230723,7.6425943,0.012789917,4.77398,6.547571,8.490167,0.92984295,14.938913,114.772964,7.428702,1
4.0,7.957773,6.1542816,0.0112102805,4.7399063,12.067591,4.6198697,0.8993281,14.990929,92.8614,8.18512,1
4.0,14.231238,5.309719,0.017278483,4.749096,15.981929,14.811189,1.4276469,16.897188,90.39901,10.647109,1
5.0,10.1355915,5.6316566,0.01932328,4.745426,6.7286057,12.746476,1.5060339,15.008282,85.12522,17.253454,1
5.0,9.88736,5.4012504,0.020701114,4.80497,0.46188292,17.936096,2.7040553,14.37805,78.23048,29.14842,1
5.0,10.693665,5.6395,0.020197477,4.7868805,2.9519718,16.272957,2.1432261,14.414352,81.86221,10.590907,1
5.0,31.584728,14.694501,0.120135054,4.7600226,41.10037,28.489426,1.5002064,9.240286,136.14838,27.558697,1
4.0,53.772663,4.4082503,0.04558493,4.7634144,53.2931,54.46383,1.336488,8.053451,35.821465,41.334305,1
4.0,48.41176,3.5742502,0.041036446,4.765628,48.46392,48.751766,2.0290852,7.029997,25.406158,31.642157,1
4.0,14.53291,8.379407,0.0337221,4.8356895,8.364831,20.887278,1.5770303,8.564871,72.108665,24.788015,1
5.0,11.356491,3.4946563,0.005318077,4.801903,13.813412,10.213888,2.0640848,22.810642,80.621216,4.9639525,1
5.0,12.734179,8.820016,0.04101056,5.160105,0.60066956,22.796135,1.6577022,6.9461274,61.54343,48.51042,1
5.0,7.2673173,12.787563,0.025364835,4.9187627,11.720295,5.385984,0.87621146,10.436038,133.86594,15.420049,1
5.0,8.688398,4.232813,0.011055567,10.0,5.293594,13.233985,1.8911628,13.474142,57.571575,17.408165,1
5.0,17.284735,4.5522504,0.017511291,10.0,23.475939,14.960157,2.8441014,17.33842,79.62119,14.920052,1
4.0,11.231625,5.2710004,0.016146462,10.0,7.3650007,15.765705,2.1333277,19.965746,106.03672,5.8606963,1
4.0,18.56046,6.8830004,0.028225785,10.0,5.6388288,29.805237,2.6017127,14.4969225,100.36246,22.279623,1
4.0,19.296078,6.9145,0.037093982,4.7465367,14.917542,23.761557,1.7796091,11.9926405,83.40244,4.9873075,1
4.0,17.000563,4.021828,0.019657673,4.736572,18.19643,17.683905,3.1534224,18.422031,74.831154,6.204828,1
4.0,16.420645,6.606719,0.035460774,5.386163,12.629071,20.993727,2.5828915,14.497145,96.36258,49.116493,1
5.0,7.0672336,7.3203754,0.010505185,6.2894597,9.244986,7.5083914,0.7835772,9.979031,73.45163,16.432983,1
4.0,22.650875,4.5166645,0.021706056,4.7434225,26.207998,23.073917,2.7492507,12.42614,56.621387,18.039486,1
5.0,5.811581,4.970688,0.006402264,4.7959657,4.995263,8.032358,1.2958003,16.896116,84.66262,8.566909,1
5.0,15.459645,6.0530005,0.023111938,4.9225626,24.138088,11.818846,2.574432,14.809162,90.233505,25.826904,1
5.0,36.61678,3.1536877,0.020055316,4.791462,36.6325,36.619526,2.123672,8.479271,27.079468,15.892819,1
5.0,22.393806,14.916032,0.09316085,4.7468557,9.149193,36.453686,0.94791436,8.06656,120.64277,79.63558,1
4.0,10.247455,5.060813,0.016566647,4.742318,6.31702,13.803402,1.4023138,16.422724,83.766754,4.126131,1
4.0,15.207755,4.5610003,0.014853354,4.718826,12.272995,16.780636,2.6225853,17.730352,81.577515,19.955057,1
5.0,23.843683,6.8815317,0.044836503,4.9225273,25.884718,29.213457,2.7753773,13.545268,93.75413,35.20106,1
4.0,8.154642,5.952219,0.015710965,4.7472143,5.1766624,10.995117,1.4951806,14.279592,85.56956,7.703227,1
5.0,5.8603897,4.544672,0.0044394457,4.7271156,4.4933343,7.2543445,1.1165723,19.238333,88.20564,2.7219718,1
5.0,5.60992,4.54475,0.0057511004,4.7482324,4.5622754,7.499177,1.3836262,18.585854,85.21557,3.7586384,1
4.0,9.311858,5.4295626,0.014990259,4.7383924,7.190095,12.621423,1.4483377,15.095207,82.56749,4.9181294,1
5.0,17.231268,7.2796254,0.028928882,4.7626996,16.91669,16.395226,0.97300136,7.2412543,53.004852,17.083883,1
4.0,14.394493,3.9011252,0.010943529,4.757205,15.919447,13.350905,1.5880878,8.925078,35.176796,33.260544,1
4.0,14.669139,6.2742114,0.03251231,2.5096662,7.1939683,25.37156,3.5928893,14.584426,92.09235,29.93033,1
5.0,20.554699,3.3665001,0.011238829,4.7088146,21.256248,20.010733,1.2268541,7.6105943,25.926077,19.164585,1
