eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,turn_intensity,angle_norm,radius_log
1060415.4,1068831.5,5.0,15.144709,8.416125,0.03377641,35.148,-89.79416,35.148376,-89.79448,4.8776245,15.79566,14.292458,1.2619516,7.6133823,64.3803,40.411842,1,1.503202,0.18384553625989394,0.5327307949568962,3.723566878577357
1601446.1,1608403.4,5.0,10.815201,6.95725,0.023493692,42.16182,-88.04985,42.161804,-88.04951,4.7443547,13.948454,11.24704,1.3283795,12.542209,87.763664,19.57808,1,2.7014139999999998,0.6094936456656792,0.6931733128458104,3.024226431593063
1233047.0,1237899.0,5.0,11.001471,4.852,0.013157443,46.821312,-96.83874,46.821415,-96.83856,5.0,12.198282,9.551485,1.7303618,18.506502,90.52957,3.5391576,1,2.646797000000001,4.077078531047259,0.7103670208145355,1.51274144417581
1206082.6,1209781.2,5.0,17.89465,3.698625,0.015277335,46.81886,-96.838615,46.819073,-96.83869,5.0,16.57125,19.218048,1.0613879,7.46855,27.920393,21.244879,1,2.6467980000000004,0.33574244211443,0.24124777077017245,3.1021118248186217
1196497.9,1201190.8,5.0,10.287985,4.6928754,0.0109310215,46.818398,-96.83827,46.818504,-96.83839,5.0,8.745938,12.198282,1.964464,17.73586,83.93754,3.6742253,1,3.452344,3.7943956188846952,0.6687254437612086,1.542063437779081
1164800.6,1169334.5,5.0,12.198282,4.533875,0.011564332,46.818306,-96.83677,46.818203,-96.83666,5.0,15.765705,9.551485,2.9235692,24.616772,112.588394,3.4434912,1,6.214220000000001,5.5399619110306775,0.8318979224117745,1.4914403737735924
1006831.94,1017132.6,5.0,24.480259,10.300688,0.07394642,46.832596,-96.83641,46.831776,-96.83652,5.0,22.785471,34.178207,2.7552595,13.718713,141.85777,17.80706,1,11.392736,0.7294448467756257,0.9451137551617075,2.9342323312563354
975493.8,981260.1,5.0,23.610195,5.7663126,0.03303024,46.83219,-96.8421,46.832527,-96.841736,5.0,28.884613,21.864845,2.248307,13.9815035,81.177734,14.162007,1,7.019768000000003,0.9221406836179408,0.6506266728678362,2.7187927593145225
957798.7,972073.9,5.0,33.898727,14.275188,0.12252026,46.831646,-96.84036,46.83169,-96.84211,5.0,37.63055,33.25758,1.1622545,12.815262,183.44986,9.976087,1,4.372970000000002,1.167561991810014,0.9995468574041021,2.3957189973369553
626557.4,647635.75,5.0,28.364021,21.078377,0.16287091,46.905144,-96.84083,46.905514,-96.83966,5.0,29.690159,35.7893,0.95519376,12.737805,268.99884,4.65695,1,6.099140999999996,2.2517089597751436,0.7132575443588007,1.7328848777149224
345981.88,351430.5,5.0,7.457063,5.448625,0.007715769,46.90452,-96.79708,46.904526,-96.797,5.0,3.452344,9.551485,1.4435548,17.440483,95.72028,4.367076,1,6.0991409999999995,3.2495315885223164,0.7415092535472343,1.6802832537055734
157134.42,162763.75,5.0,7.111829,5.6293283,0.008524116,40.96087,-74.103806,40.96082,-74.10389,10.0,0.5753907,14.269689,1.9374042,15.840047,89.80122,15.014789,1,13.6942983,0.9890887104413302,0.705879111984735,2.77351260782603
141014.83,144408.42,5.0,25.815863,3.393594,0.01239164,40.960518,-74.1028,40.960606,-74.103004,10.0,26.813204,24.741798,1.8879751,8.259042,28.357574,23.904636,1,2.0714059999999996,0.33162668990624883,0.2449484448326445,3.2150539708793904
1094656.1,1101736.8,5.0,6.618072,7.0806255,0.008445481,41.833344,-88.10399,41.833443,-88.10392,4.7575045,10.571778,7.2862406,1.4746765,13.5787525,96.692345,23.979559,1,3.2855374,0.5435945646598486,0.7471740237519104,3.218057850418297
1075828.0,1080696.0,5.0,6.301569,4.868,0.0064956136,41.832317,-88.10454,41.832363,-88.104645,4.764598,5.954988,7.637243,1.1230642,15.579524,76.46791,11.463267,1,1.6822549999999996,1.2500353238039432,0.6188740063933009,2.522785678028065
196808.48,201388.2,5.0,10.542641,4.579719,0.010692704,41.867508,-87.63062,41.867424,-87.630775,4.743086,6.7684517,13.830768,1.9451237,19.373396,89.49623,6.107488,1,7.062316300000001,2.7257725936364574,0.7039913593621675,1.9611488761842235
374049.62,380075.78,5.0,10.91869,6.0261564,0.014662153,44.758423,-85.57857,44.758614,-85.57863,4.7929506,16.670729,8.595911,2.3402848,20.7054,125.60581,6.350769,1,8.074818000000002,2.8167665178976513,0.8894395478425174,1.994804933602183
200740.97,211386.72,5.0,16.68173,10.64575,0.04706726,44.75167,-85.58109,44.752243,-85.58129,4.86414,21.779833,25.378984,1.0604124,8.651125,92.44525,37.37818,1,3.599150999999999,0.22541780251173973,0.7220334858298774,3.647489068923638
174347.64,179248.69,5.0,12.54072,4.901047,0.017765466,44.750538,-85.576614,44.750484,-85.576866,4.774103,13.436089,14.932045,2.2005656,17.95562,88.722664,8.438415,1,1.4959559999999996,1.9023978072589516,0.6991809950934328,2.244788063517827
703754.6,707268.2,5.0,20.19621,3.5135627,0.015872909,40.90527,-74.033676,40.905098,-74.03348,10.0,25.547346,13.464142,2.7567842,10.272909,36.504673,80.52706,1,12.083204,0.12600612606415587,0.3132025345909023,4.400934989678745
687863.7,692974.4,5.0,31.47387,5.1106877,0.043599527,40.907055,-74.03439,40.906445,-74.03432,10.0,31.41633,32.1068,2.5364375,9.718047,50.053917,11.067675,1,0.6904700000000012,0.805295717692099,0.4230446459780782,2.4905303902082894
449381.94,466310.84,5.0,9.720717,16.928907,0.0426967,40.925617,-74.09189,40.92598,-74.09147,10.0,6.78961,23.475939,0.74710214,7.28757,123.66156,55.712555,1,16.686329,0.1285001178310517,0.8815571849859162,4.037995614793447
424068.3,427222.5,5.0,11.200939,3.1541877,0.009781019,40.924725,-74.09105,40.924812,-74.091194,10.0,0.46031255,19.333128,3.4917502,10.773989,34.413345,72.16064,1,18.872815449999997,0.14726482709828673,0.29581929698089926,4.292657571434101
394842.2,400950.97,5.0,19.524923,6.1087813,0.027423613,40.92521,-74.089294,40.924873,-74.0895,10.0,19.678362,19.908518,2.303694,13.893754,85.428635,5.0447764,1,0.23015600000000092,2.2984727772560785,0.6783432946751362,1.799194494135325
412298.03,418230.6,5.0,11.756193,5.932563,0.017365359,35.192703,-89.84774,35.192505,-89.847694,5.5536985,15.533553,16.919174,3.5159307,14.1320715,84.40588,49.91878,1,1.3856210000000022,0.2775414395238849,0.6717586011078545,3.93023181425057
309335.5,314930.72,5.0,22.303736,5.595219,0.031298924,42.596626,-88.300896,42.59635,-88.301216,4.742977,30.382942,21.651073,3.5292373,14.920255,84.07839,27.582346,1,8.731869,0.5220094599652526,0.6696388216034989,3.352789254507289
192673.17,199587.48,5.0,12.901865,6.914313,0.02661303,42.618076,-88.304695,42.617874,-88.30444,4.744,14.652962,16.68153,2.3916087,14.549697,101.18266,21.287352,1,2.028567999999998,0.6528230451064801,0.7726375172002358,3.10401934267366
121975.6,130525.76,5.0,33.51876,8.550157,0.08782743,35.78025,-78.750656,35.779514,-78.7512,7.497065,39.459854,32.4513,2.1317108,7.3553658,63.183407,97.95918,1,7.008553999999997,0.07432727110309524,0.5238625693598086,4.594707441873669
